72 ; [(682, 4), (732, 4), (58, 3), (323, 3), (683, 3), (250, 1), (333, 1), (733, 1), (837, 1), (941, 1), (1000, 1), (1019, 1), (1125, 1)]
73 ; [(50, 4), (224, 4), (227, 4), (359, 4), (370, 4), (438, 4), (630, 4), (843, 4), (844, 4), (629, 3), (806, 3), (724, 1), (990, 1), (1000, 1), (1093, 1), (1228, 1), (1229, 1), (1234, 1)]
74 ; [(910, 4), (914, 4), (148, 3), (724, 2), (370, 1), (1000, 1), (1093, 1)]
75 ; [(316, 4), (370, 4), (446, 4), (359, 3), (944, 3), (1110, 3), (241, 2), (273, 2), (348, 2), (354, 2), (519, 2), (587, 2), (751, 2), (100, 1), (597, 1), (757, 1), (837, 1), (1043, 1), (1047, 1), (1234, 1), (1235, 1)]
76 ; [(437, 4), (606, 4), (1188, 4), (438, 3), (1007, 3), (359, 2), (370, 2), (1048, 2), (329, 1), (330, 1), (731, 1), (882, 1), (889, 1), (1023, 1), (1039, 1), (1080, 1), (1134, 1)]
77 ; [(27, 4), (90, 4), (195, 4), (224, 4), (323, 4), (327, 4), (359, 4), (370, 4), (437, 4), (438, 4), (546, 4), (629, 4), (630, 4), (734, 4), (754, 4), (843, 4), (844, 4), (939, 4), (963, 4), (1006, 4), (1012, 4), (1034, 4), (1035, 4), (1138, 4), (1149, 4), (1152, 4), (1153, 4), (1220, 4), (227, 3), (329, 3), (1150, 3), (1234, 3), (25, 2), (128, 2), (135, 2), (330, 2), (542, 2), (592, 2), (31, 1), (50, 1), (148, 1), (168, 1), (197, 1), (226, 1), (267, 1), (297, 1), (298, 1), (321, 1), (326, 1), (333, 1), (428, 1), (550, 1), (551, 1), (558, 1), (586, 1), (663, 1), (722, 1), (724, 1), (729, 1), (731, 1), (735, 1), (806, 1), (826, 1), (837, 1), (839, 1), (845, 1), (879, 1), (882, 1), (889, 1), (912, 1), (937, 1), (941, 1), (944, 1), (990, 1), (1023, 1), (1040, 1), (1080, 1), (1092, 1), (1093, 1), (1134, 1), (1188, 1), (1232, 1)]
78 ; [(159, 4), (253, 4), (255, 4), (320, 4), (373, 4), (452, 4), (680, 4), (686, 4), (802, 4), (1021, 4), (1111, 4), (1181, 4), (61, 3), (370, 3), (459, 3), (1091, 3), (1179, 3), (1180, 3), (146, 2), (152, 2), (179, 2), (427, 2), (438, 2), (556, 2), (1010, 2), (1071, 2), (1081, 2), (1227, 2), (1234, 2), (65, 1), (82, 1), (90, 1), (93, 1), (135, 1), (161, 1), (184, 1), (188, 1), (238, 1), (265, 1), (282, 1), (315, 1), (321, 1), (326, 1), (330, 1), (333, 1), (359, 1), (451, 1), (460, 1), (479, 1), (648, 1), (663, 1), (696, 1), (718, 1), (722, 1), (724, 1), (731, 1), (734, 1), (753, 1), (800, 1), (838, 1), (884, 1), (889, 1), (912, 1), (944, 1), (945, 1), (1015, 1), (1019, 1), (1042, 1), (1065, 1), (1069, 1), (1078, 1), (1086, 1), (1089, 1), (1090, 1), (1093, 1), (1112, 1), (1118, 1)]
79 ; [(123, 4), (438, 4), (648, 4), (650, 4), (1112, 4), (1181, 4), (320, 3), (359, 3), (373, 3), (384, 3), (923, 3), (945, 3), (1082, 3), (135, 2), (330, 2), (826, 2), (944, 2), (1091, 2), (1179, 2), (1234, 2), (65, 1), (75, 1), (132, 1), (146, 1), (148, 1), (179, 1), (184, 1), (255, 1), (315, 1), (333, 1), (370, 1), (427, 1), (452, 1), (663, 1), (829, 1), (838, 1), (882, 1), (912, 1), (1000, 1), (1010, 1), (1023, 1), (1065, 1), (1089, 1)]
80 ; [(458, 4), (460, 4), (753, 4), (800, 4), (1078, 4), (1227, 4), (696, 3), (945, 3), (1042, 3), (1234, 3), (159, 2), (238, 2), (333, 2), (1071, 2), (61, 1), (135, 1), (152, 1), (330, 1), (427, 1), (438, 1), (451, 1), (452, 1), (453, 1), (459, 1), (612, 1), (663, 1), (722, 1), (884, 1), (912, 1), (1010, 1), (1065, 1), (1091, 1), (1179, 1), (1180, 1)]
81 ; [(321, 4), (370, 4), (438, 4), (546, 4), (734, 4), (90, 3), (326, 3), (542, 3), (1092, 3), (941, 2), (31, 1), (93, 1), (132, 1), (135, 1), (195, 1), (253, 1), (359, 1), (550, 1), (551, 1), (586, 1), (592, 1), (729, 1), (731, 1), (944, 1), (990, 1), (1134, 1), (1232, 1), (1234, 1)]
82 ; [(25, 4), (90, 4), (93, 4), (135, 4), (253, 4), (321, 4), (326, 4), (359, 4), (370, 4), (438, 4), (546, 4), (734, 4), (963, 4), (327, 3), (542, 3), (1003, 3), (1234, 3), (159, 2), (458, 2), (543, 2), (941, 2), (944, 2), (31, 1), (132, 1), (148, 1), (152, 1), (189, 1), (195, 1), (197, 1), (238, 1), (297, 1), (330, 1), (331, 1), (333, 1), (427, 1), (550, 1), (551, 1), (586, 1), (592, 1), (722, 1), (724, 1), (729, 1), (731, 1), (826, 1), (837, 1), (845, 1), (879, 1), (882, 1), (889, 1), (904, 1), (912, 1), (937, 1), (952, 1), (990, 1), (1000, 1), (1040, 1), (1078, 1), (1092, 1), (1150, 1), (1188, 1), (1227, 1), (1232, 1)]
83 ; [(18, 4), (166, 4), (432, 4), (1203, 4), (370, 3), (1102, 3), (1143, 3), (447, 2), (505, 2), (590, 2), (1077, 2), (187, 1), (238, 1), (366, 1), (394, 1), (427, 1), (430, 1), (463, 1), (501, 1), (517, 1), (550, 1), (609, 1), (668, 1), (767, 1), (905, 1), (912, 1), (988, 1), (989, 1), (1074, 1), (1091, 1), (1170, 1), (1171, 1)]
84 ; [(160, 4), (8, 2), (922, 2), (986, 2), (1112, 2), (333, 1), (346, 1), (384, 1), (555, 1), (590, 1), (778, 1), (837, 1), (912, 1), (952, 1), (1086, 1), (1179, 1)]
85 ; [(29, 4), (202, 4), (1018, 4), (1118, 4), (58, 3), (475, 3), (982, 3), (200, 2), (370, 2), (88, 1), (98, 1), (179, 1), (250, 1), (427, 1), (432, 1), (438, 1), (469, 1), (589, 1), (590, 1), (724, 1), (732, 1), (733, 1), (888, 1), (912, 1), (941, 1), (969, 1), (983, 1), (1019, 1), (1022, 1), (1036, 1), (1065, 1)]
86 ; [(8, 4), (110, 4), (148, 4), (271, 4), (346, 4), (554, 4), (590, 4), (160, 3), (370, 3), (722, 3), (769, 3), (983, 3), (135, 2), (152, 2), (238, 2), (330, 2), (505, 2), (763, 2), (944, 2), (945, 2), (1000, 2), (1091, 2), (1173, 2), (61, 1), (85, 1), (200, 1), (384, 1), (427, 1), (555, 1), (577, 1), (586, 1), (731, 1), (922, 1), (952, 1), (990, 1), (1015, 1), (1033, 1), (1071, 1), (1077, 1), (1086, 1), (1090, 1), (1112, 1), (1118, 1), (1181, 1), (1227, 1), (1232, 1), (1234, 1)]
87 ; [(187, 4), (228, 4), (229, 4), (369, 4), (370, 4), (432, 4), (1005, 4), (1015, 4), (438, 3), (590, 3), (860, 3), (1060, 3), (223, 2), (333, 2), (401, 2), (513, 2), (550, 2), (631, 2), (812, 2), (819, 2), (1071, 2), (1134, 2), (382, 1), (394, 1), (485, 1), (632, 1), (668, 1), (722, 1), (833, 1), (945, 1), (990, 1), (1007, 1), (1025, 1), (1032, 1), (1163, 1), (1169, 1), (1180, 1), (1234, 1)]
88 ; [(457, 4), (1091, 4), (370, 3), (590, 3), (614, 3), (678, 2), (679, 2), (443, 1), (668, 1), (702, 1), (945, 1), (990, 1), (1134, 1), (1144, 1)]
89 ; [(176, 4), (260, 4), (469, 4), (79, 3), (905, 3), (912, 3), (177, 2), (706, 2), (152, 1), (179, 1), (265, 1), (370, 1), (479, 1), (590, 1), (778, 1), (1065, 1), (1086, 1)]
90 ; [(7, 4), (176, 4), (177, 4), (200, 4), (265, 4), (451, 4), (590, 4), (884, 4), (912, 4), (1086, 4), (260, 3), (479, 3), (1090, 3), (1091, 3), (778, 2), (160, 1), (161, 1), (370, 1), (505, 1), (589, 1), (763, 1), (874, 1), (987, 1), (1065, 1), (1071, 1), (1089, 1), (1234, 1), (1238, 1)]
91 ; [(29, 4), (57, 4), (58, 4), (59, 4), (69, 4), (88, 4), (95, 4), (97, 4), (98, 4), (139, 4), (174, 4), (182, 4), (250, 4), (266, 4), (267, 4), (294, 4), (322, 4), (339, 4), (353, 4), (362, 4), (370, 4), (376, 4), (381, 4), (385, 4), (395, 4), (396, 4), (413, 4), (422, 4), (468, 4), (475, 4), (550, 4), (552, 4), (594, 4), (598, 4), (615, 4), (641, 4), (700, 4), (722, 4), (728, 4), (732, 4), (733, 4), (752, 4), (756, 4), (759, 4), (763, 4), (770, 4), (781, 4), (787, 4), (797, 4), (801, 4), (808, 4), (822, 4), (833, 4), (859, 4), (870, 4), (893, 4), (965, 4), (974, 4), (985, 4), (997, 4), (998, 4), (1000, 4), (1018, 4), (1095, 4), (1098, 4), (1118, 4), (1177, 4), (1184, 4), (1189, 4), (1216, 4), (1217, 4), (1219, 4), (1226, 4), (103, 3), (105, 3), (109, 3), (116, 3), (119, 3), (183, 3), (186, 3), (202, 3), (204, 3), (240, 3), (314, 3), (317, 3), (359, 3), (364, 3), (466, 3), (474, 3), (478, 3), (579, 3), (603, 3), (611, 3), (682, 3), (683, 3), (684, 3), (695, 3), (764, 3), (784, 3), (796, 3), (799, 3), (803, 3), (900, 3), (1097, 3), (1125, 3), (11, 2), (15, 2), (17, 2), (46, 2), (115, 2), (199, 2), (241, 2), (297, 2), (351, 2), (352, 2), (354, 2), (361, 2), (398, 2), (423, 2), (434, 2), (443, 2), (486, 2), (508, 2), (512, 2), (545, 2), (559, 2), (601, 2), (690, 2), (714, 2), (720, 2), (724, 2), (772, 2), (791, 2), (798, 2), (836, 2), (872, 2), (888, 2), (935, 2), (941, 2), (982, 2), (990, 2), (1191, 2), (1234, 2), (1235, 2), (1, 1), (3, 1), (4, 1), (8, 1), (9, 1), (13, 1), (21, 1), (30, 1), (32, 1), (33, 1), (40, 1), (41, 1), (45, 1), (50, 1), (56, 1), (60, 1), (78, 1), (92, 1), (94, 1), (100, 1), (118, 1), (121, 1), (122, 1), (124, 1), (128, 1), (134, 1), (135, 1), (147, 1), (163, 1), (166, 1), (170, 1), (173, 1), (181, 1), (189, 1), (211, 1), (226, 1), (237, 1), (242, 1), (243, 1), (244, 1), (248, 1), (256, 1), (259, 1), (261, 1), (263, 1), (264, 1), (265, 1), (268, 1), (272, 1), (274, 1), (275, 1), (276, 1), (278, 1), (279, 1), (281, 1), (283, 1), (286, 1), (287, 1), (300, 1), (301, 1), (331, 1), (333, 1), (348, 1), (355, 1), (392, 1), (405, 1), (412, 1), (416, 1), (426, 1), (428, 1), (431, 1), (454, 1), (455, 1), (473, 1), (485, 1), (489, 1), (538, 1), (549, 1), (551, 1), (553, 1), (562, 1), (582, 1), (586, 1), (626, 1), (642, 1), (643, 1), (648, 1), (659, 1), (667, 1), (673, 1), (688, 1), (694, 1), (704, 1), (719, 1), (725, 1), (727, 1), (729, 1), (731, 1), (735, 1), (751, 1), (762, 1), (767, 1), (768, 1), (771, 1), (773, 1), (779, 1), (782, 1), (788, 1), (794, 1), (809, 1), (834, 1), (835, 1), (838, 1), (844, 1), (854, 1), (866, 1), (867, 1), (868, 1), (875, 1), (880, 1), (882, 1), (883, 1), (894, 1), (896, 1), (897, 1), (906, 1), (913, 1), (914, 1), (944, 1), (947, 1), (992, 1), (993, 1), (1019, 1), (1023, 1), (1033, 1), (1040, 1), (1041, 1), (1043, 1), (1047, 1), (1051, 1), (1054, 1), (1056, 1), (1057, 1), (1058, 1), (1063, 1), (1080, 1), (1085, 1), (1091, 1), (1093, 1), (1103, 1), (1106, 1), (1107, 1), (1108, 1), (1115, 1), (1116, 1), (1119, 1), (1134, 1), (1186, 1), (1192, 1), (1232, 1)]
92 ; [(213, 4), (258, 4), (472, 4), (473, 4), (489, 4), (599, 4), (661, 4), (722, 4), (724, 4), (783, 4), (842, 4), (879, 4), (952, 4), (1000, 4), (1033, 4), (1147, 4), (1195, 4), (1232, 4), (1234, 4), (113, 4), (145, 4), (180, 4), (272, 4), (135, 3), (238, 3), (354, 3), (370, 3), (611, 3), (705, 3), (778, 3), (914, 3), (934, 3), (226, 2), (333, 2), (377, 2), (465, 2), (514, 2), (550, 2), (559, 2), (763, 2), (764, 2), (858, 2), (910, 2), (930, 2), (941, 2), (990, 2), (1192, 2), (93, 2), (467, 2), (489, 2), (586, 2), (17, 1), (43, 1), (111, 1), (130, 1), (136, 1), (148, 1), (181, 1), (185, 1), (189, 1), (193, 1), (200, 1), (342, 1), (392, 1), (429, 1), (434, 1), (446, 1), (479, 1), (492, 1), (503, 1), (510, 1), (586, 1), (596, 1), (607, 1), (643, 1), (653, 1), (671, 1), (687, 1), (692, 1), (729, 1), (731, 1), (735, 1), (767, 1), (788, 1), (804, 1), (806, 1), (822, 1), (824, 1), (826, 1), (837, 1), (838, 1), (839, 1), (845, 1), (856, 1), (859, 1), (883, 1), (888, 1), (889, 1), (908, 1), (915, 1), (926, 1), (940, 1), (944, 1), (946, 1), (1014, 1), (1023, 1), (1031, 1), (1040, 1), (1066, 1), (1071, 1), (1093, 1), (1151, 1), (1186, 1), (1188, 1), (1226, 1), (1227, 1), (422, 1), (550, 1), (722, 1), (724, 1), (873, 1), (999, 1), (1000, 1), (1020, 1), (1023, 1), (1033, 1), (1233, 1)]
94 ; [(309, 4), (311, 4), (440, 4), (494, 4), (498, 4), (536, 4), (742, 4), (745, 4), (955, 4), (1121, 4), (1143, 4), (1156, 4), (1197, 4), (1199, 4), (1204, 4), (1223, 4), (78, 2), (209, 2), (370, 2), (789, 2), (114, 1), (122, 1), (123, 1), (137, 1), (192, 1), (270, 1), (277, 1), (282, 1), (322, 1), (359, 1), (400, 1), (435, 1), (436, 1), (442, 1), (504, 1), (505, 1), (533, 1), (571, 1), (1016, 1), (1091, 1), (1092, 1), (1158, 1), (1200, 1)]
95 ; [(30, 4), (603, 3), (606, 3), (12, 1), (43, 1), (192, 1), (257, 1), (322, 1), (1097, 1)]
96 ; [(75, 4), (454, 4), (455, 4), (673, 4), (40, 2), (520, 2), (526, 2), (9, 1), (43, 1), (527, 1), (883, 1), (1087, 1)]
97 ; [(539, 4), (757, 4), (751, 3), (140, 2), (416, 2), (52, 1), (68, 1), (135, 1), (190, 1), (392, 1), (538, 1)]
98 ; [(145, 4), (728, 4), (782, 4), (180, 3), (272, 3), (787, 3), (985, 3), (1118, 2), (270, 1), (362, 1), (467, 1), (595, 1), (667, 1), (1018, 1), (1019, 1)]
99 ; [(268, 4), (324, 4), (449, 4), (992, 3), (1191, 2)]
100 ; [(183, 4), (370, 4), (579, 4), (1000, 4), (1017, 4), (59, 2), (803, 2), (833, 2), (1097, 2), (1232, 2), (1033, 1)]
